,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat,dtr
169,0,2021-07-06 14:05:00,4642430.514786183,1028627.0450610613,4236853.317504942,2.5855215979739744e-08,7.090478226947195e-08,17,4.504956628973221e-08
170,0,2021-07-06 14:10:00,4642430.65998268,1028627.052731894,4236853.744507378,2.7167502970308206e-08,7.127964710505746e-08,17,4.4112144134749255e-08
171,0,2021-07-06 14:15:00,4642430.304057512,1028626.758740723,4236853.82772915,2.7709273519317347e-08,7.01187105850583e-08,17,4.240943706574095e-08
172,0,2021-07-06 14:20:00,4642430.735396314,1028626.6195743774,4236854.172662483,2.709876511942298e-08,6.784443477681289e-08,17,4.074566965738991e-08
173,0,2021-07-06 14:25:00,4642430.493359485,1028626.9334420682,4236854.037457761,2.7685100014952413e-08,6.650323397307548e-08,17,3.881813395812307e-08
174,0,2021-07-06 14:30:00,4642429.874533336,1028626.7485274296,4236853.807587045,2.7414097894644144e-08,6.333361042812419e-08,18,3.591951253348005e-08
175,0,2021-07-06 14:35:00,4642430.275428141,1028626.1986020636,4236853.889362909,2.8388427394918603e-08,6.192175929534958e-08,18,3.353333190043097e-08
176,0,2021-07-06 14:40:00,4642430.348113832,1028626.4735494808,4236854.690521845,2.7585047664174724e-08,5.6454635541879764e-08,16,2.886958787770504e-08
177,0,2021-07-06 14:45:00,4642430.94559395,1028626.1465149588,4236855.025343362,2.8054727680314196e-08,5.327343150176555e-08,16,2.521870382145135e-08
178,0,2021-07-06 14:50:00,4642431.311955162,1028626.4373773225,4236854.554288757,2.8023785604287894e-08,5.246728894273156e-08,16,2.4443503338443665e-08
179,0,2021-07-06 14:55:00,4642430.845807503,1028626.315877231,4236854.303049742,2.5616729990606908e-08,4.569100451401374e-08,17,2.0074274523406834e-08
180,0,2021-07-06 15:00:00,4642430.297387474,1028626.3966417081,4236853.958021119,2.360978740615212e-08,4.0241609800749275e-08,17,1.6631822394597157e-08
181,0,2021-07-06 15:05:00,4642430.143037314,1028626.3127893195,4236853.83451286,1.9458656240606712e-08,3.143403113835642e-08,16,1.197537489774971e-08
182,0,2021-07-06 15:10:00,4642429.888037372,1028626.5227482149,4236853.573231065,1.7464005242278268e-08,2.4106116454010942e-08,16,6.6421112117326735e-09
183,0,2021-07-06 15:15:00,4642429.398859996,1028626.5551390479,4236853.458274279,1.7495017749832873e-08,1.9315192105714466e-08,16,1.8201743558815925e-09
184,0,2021-07-06 15:20:00,4642428.973850225,1028626.5604448784,4236853.395294506,1.3991176009411382e-08,1.0653339950179986e-08,17,-3.3378360592313965e-09
