,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,time,TEC,iono_delay
4024,E01,-1420784.1748347506,-23296537.653769165,18199878.29667433,992.4991548846291,1535.714302575813,2043.2432053529774,-0.001101982514171868,29026204.956,E,2021-05-06 11:35:00,46.10680152278258,7.486474210203972
4025,E13,28436806.711359654,2173565.484965681,7904117.390640412,-805.6342101538195,-68.02193511400964,2918.8187454849767,0.0004160179851737745,23977874.174,E,2021-05-06 11:35:00,18.263779017232267,2.9655344998462163
4026,E15,14520470.214766474,13010620.805202216,22272726.840192627,-2232.3304234468933,163.2108037768572,1361.0581758288297,0.0008157442591141392,23555377.861,E,2021-05-06 11:35:00,17.227798348419658,2.797319783076
4027,E21,13845579.734382354,-9062597.773365492,24538094.965505477,1426.1467532084782,2008.543904095061,-62.696832692903,-0.0006633482116171571,24666697.076,E,2021-05-06 11:35:00,19.47786332447057,3.162668340298404
4028,E26,25145728.572075818,-10285411.079843841,-11744671.090314846,1161.6477463647134,-239.6544078314984,2696.917821037051,0.0018424595442071909,27799183.122,E,2021-05-06 11:35:00,46.00478624223385,7.469909739417652
4029,E27,21709318.276831143,10956725.518360015,16882283.681222685,1043.6597577800635,1336.6585137107002,-2208.7831568155348,-2.6476938160157618e-05,23454753.087,E,2021-05-06 11:35:00,16.206592395474097,2.6315040730824104
4030,E30,16106464.551662594,24795114.252536736,-1558014.6864238589,-5.305069368676868,-185.74899855070595,-3032.080046707777,0.002967649530433287,26126036.66,E,2021-05-06 11:35:00,34.18165489920408,5.550158965994131
4031,E01,-1112302.0840063896,-22832021.450777456,18800118.749825712,1064.0723293945896,1560.3046950401504,1957.898489099043,-0.0011019849229117423,28870589.145,E,2021-05-06 11:40:00,42.21469785090623,6.854503811030987
4032,E13,28181898.096182358,2157657.862739119,8774090.813482603,-893.4046235172366,-37.380303789313636,2880.335911253037,0.0004160181852058,23874668.266,E,2021-05-06 11:40:00,15.818863862290515,2.568547642179156
4033,E15,13845506.045385718,13068420.769963728,22665548.25424089,-2266.659990281638,222.3439261933609,1257.449934258599,0.0008157436409419591,23614828.025,E,2021-05-06 11:40:00,15.357259600917132,2.4935958284779938
4034,E21,14280197.115825053,-8465483.751713112,24502315.172024585,1470.8153596264378,1971.591650637976,-175.8076415053871,-0.0006633488228545,24565176.516,E,2021-05-06 11:40:00,16.889594389696388,2.7424047785398566
4035,E26,25481178.95234752,-10360076.161698975,-10927657.13434822,1074.3896251921433,-257.4388765174594,2749.2138272997045,0.0018424463494285878,27624338.399,E,2021-05-06 11:40:00,40.1006446665441,6.511239821315582
4036,E27,22021154.51806999,11345878.23311305,16208129.225600105,1034.5151984123665,1257.5646554224045,-2285.062596295961,-2.647936344147e-05,23497883.403,E,2021-05-06 11:40:00,14.380049665872463,2.334923859591753
4037,E30,16096216.207418416,24728356.3702728,-2466352.2917585885,-63.54471170427453,-258.84465596916345,-3022.8064151661133,0.0029676403303259442,26272756.085,E,2021-05-06 11:40:00,31.3119250047468,5.084193899332765
4038,E01,-782339.424359804,-22360809.445832476,19374346.5602447,1135.6590017164572,1580.349518597452,1869.8455987192726,-0.0011019873316516166,28714257.032,E,2021-05-06 11:45:00,35.8451474543921,5.820264323597992
4039,E13,27900987.606403094,2151519.8795690136,9631920.226882236,-978.9388527467734,-2.912693967911366,2837.8672931349556,0.0004160183344197745,23777809.055,E,2021-05-06 11:45:00,13.41977316080695,2.179001413176002
4040,E15,13160940.868276348,13144147.27540035,23027023.21577765,-2296.3235977261575,282.67803879711977,1152.105922231398,0.000815743022769779,23680774.723,E,2021-05-06 11:45:00,13.425999763593818,2.1800124419101907
4041,E21,14727765.962679464,-7880010.332593899,24432634.769155424,1512.4557142921085,1930.966425788631,-288.67472745503926,-0.0006633494921857571,24467174.314,E,2021-05-06 11:45:00,14.345458036021856,2.3293071319894816
4042,E26,25790196.130273852,-10439465.551541142,-10095523.173155328,985.4695121365315,-271.1353037817055,2797.7062170039885,0.0018424331546499848,27450676.524,E,2021-05-06 11:45:00,34.34088772102814,5.576013988997945
4043,E27,22329586.30876878,11711200.199756477,15511562.25551074,1020.9603896964168,1177.8304875371778,-2358.181973515269,-2.6481827603677615e-05,23546677.453,E,2021-05-06 11:45:00,12.520314537211195,2.032954115026989
4044,E30,16068030.060450997,24640092.863986075,-3371280.7331706854,-124.86061300438243,-329.08661042319227,-3009.3549522923972,0.0029676311302186016,26422004.91,E,2021-05-06 11:45:00,28.297879890304635,4.5947960171892195
4045,E13,27594782.68039623,2156279.3161897343,10476418.3556997,-1061.9947622114692,35.24650463627897,2791.4718890899767,0.0004160184762441,23687397.484,E,2021-05-06 11:50:00,11.302913848225323,1.8352817855535644
4046,E15,12468185.880792936,13238121.667841263,23356652.796350647,-2321.2477903853755,343.95277343285966,1045.1718704407733,0.0008157424045975989,23752964.758,E,2021-05-06 11:50:00,11.655527991059454,1.8925366069528864
4047,E21,15187348.18061962,-7307253.986921043,24329150.363227647,1550.8732728331834,1886.841861984581,-401.14192015821,-0.0006633500452153,24372941.356,E,2021-05-06 11:50:00,12.059055987266952,1.9580584353367088
4048,E26,26072320.564034596,-10522340.550888952,-9249420.501788892,895.1485903977792,-280.664310467684,2842.3278090584913,0.0018424199598713817,27278423.398,E,2021-05-06 11:50:00,28.418609128838657,4.614399119136248
4049,E27,22633288.69269469,12052538.876668427,14793546.256044008,1002.985343491319,1097.7213466805651,-2428.0402563982448,-2.648431109264e-05,23601193.434,E,2021-05-06 11:50:00,10.837164024342806,1.7596568467214797
4050,E30,16021010.625088207,24531209.206931785,-4271549.3477266375,-189.06829790738266,-396.28090520001274,-2991.7445266165246,0.002967621930111259,26573665.979,E,2021-05-06 11:50:00,25.30418591317392,4.108702599020588
4051,E13,27264061.99325551,2173022.0452792,11306416.964416359,-1142.3388502720277,76.94922459386068,2741.2140962186454,0.00041601862545807453,23603515.104,E,2021-05-06 11:55:00,9.400766087620209,1.526425398134652
4052,E15,11768671.957990024,13350586.602405302,23653982.118112333,-2341.3748756590603,405.9040446632861,936.7956850688275,0.0008157417864254187,23831134.002,E,2021-05-06 11:55:00,9.982337392148514,1.6208565542536566
4053,E21,15657949.168168558,-6748236.81212493,24192005.204365,1585.8841401546997,1839.4029081066653,-513.053629491251,-0.0006633507102833007,24282730.832,E,2021-05-06 11:55:00,10.005515845066707,1.6246200963835253
4054,E26,26327171.751903605,-10607440.936053697,-8390519.767507657,803.6924592973198,-285.96181739887356,2883.0167849061327,0.0018424067650927786,27107800.011,E,2021-05-06 11:55:00,23.126739919605196,3.7551453637196475
4055,E27,22930936.021368228,12369821.929357443,14055073.97486829,980.5957084854801,1017.502927727565,-2494.540871937495,-2.6486775254847616e-05,23661475.62,E,2021-05-06 11:55:00,9.256788824799358,1.5030474575843529
4056,E30,15954319.401534239,24402647.41363864,-5165913.994426453,-255.97244537539086,-460.24466251641525,-2969.9997438832133,0.0029676127300039164,26727613.043,E,2021-05-06 11:55:00,22.672460440969786,3.681382892919143
4057,E01,335679.6823393535,-20920662.01381696,20933197.744278483,1347.8613924319584,1613.1595389242077,1590.6748023494565,-0.001101994595956,28242626.758,E,2021-05-06 12:00:00,21.21640827812953,3.4449601395336376
4058,E13,26909673.052035786,2202786.9943703413,12120767.419295555,-1219.746696845662,122.03411375290499,2687.1637735463382,0.000416018650867,23526228.548,E,2021-05-06 12:00:00,7.725005305293233,1.254328018463606
4059,E21,16138520.625598516,-6203924.2999142315,24021389.241120495,1617.3159339830363,1788.8454409690357,-624.2550099240136,-0.0006633512675762,24196801.657,E,2021-05-06 12:00:00,8.198511847454357,1.3312124346272494
4060,E26,26554449.42006748,-10693489.584181681,-7520009.347840103,711.3702185245121,-286.9792766874283,2919.7167751047705,0.0018423935703141756,26939026.537,E,2021-05-06 12:00:00,18.51595330392953,3.006480655976842
4061,E27,23221206.724968925,12663056.083877074,13297166.874807041,953.8127236995231,937.4405120899683,-2557.5919198355546,-2.648920053616e-05,23727558.941,E,2021-05-06 12:00:00,7.805587443765468,1.2674123375130932
4062,E30,15867178.029216362,24255402.621609822,-6053138.7702204175,-325.36756384842795,-520.8067076664722,-2944.150911423057,0.0029676035298965737,26883715.573,E,2021-05-06 12:00:00,20.42557158384719,3.316550049900718
4063,E01,750418.1696298346,-20436318.652324572,21395808.75709156,1416.8671241793268,1615.0492875645323,1493.0431552637003,-0.0011019970174856435,28085153.745,E,2021-05-06 12:05:00,17.05537556041889,2.7693230729814737
4064,E13,26532529.083893552,2246563.259946773,12918343.32597111,-1294.004028535193,170.32721238414743,2629.395877645025,0.0004160187958177181,23455578.431,E,2021-05-06 12:05:00,6.2850695800599885,1.0205221304975252
4065,E21,16627964.643770581,-5675221.0244005835,23817538.631873243,1645.008230702328,1735.3752867399903,-734.5922676388503,-0.0006633519326442007,24115406.759,E,2021-05-06 12:05:00,6.647985421884173,1.0794496639753939
4066,E26,26753934.433807593,-10779197.16053887,-6639093.703813813,618.4535401840709,-283.6838485871797,2952.376938287566,0.0018423803755355725,26772308.063,E,2021-05-06 12:05:00,14.709426822152672,2.3884056346115115
4067,E27,23502787.941557255,12932328.068471506,12520872.682381721,922.6731762612617,857.7978990850256,-2617.1062361053237,-2.6491660435111202e-05,23799457.258,E,2021-05-06 12:05:00,6.50937043538518,1.05694240935571
4068,E30,15758871.232204197,24090519.491873443,-6931997.714159856,-397.03870186855914,-577.8081521951145,-2914.233994685291,0.002967594329789231,27041828.089,E,2021-05-06 12:05:00,18.15759023591195,2.9482923675249206
4069,E01,1185670.0027093105,-19952078.051150322,21828817.0573383,1484.5758766127142,1612.4850774626102,1393.346888780833,-0.001101999310777,27927885.146,E,2021-05-06 12:10:00,13.381816342410062,2.1728382716731307
4070,E13,26133606.06013626,2305285.5346486988,13698041.102618748,-1364.9072106306653,221.64250173686756,2567.9906669736915,0.0004160187672824,23391591.089,E,2021-05-06 12:10:00,5.077966925561807,0.8245219180884296
4071,E15,9644081.282159805,13800151.869702473,24348292.98761603,-2372.636912637631,593.1401692873758,604.5218195620606,0.0008157404954545,24098783.697,E,2021-05-06 12:10:00,5.822441684278091,0.9454041067720943
4072,E21,17125136.74487146,-5162969.047661705,23580735.60653516,1668.8132699410835,1679.207798513551,-843.9127383009737,-0.0006633526063524,24038802.986,E,2021-05-06 12:10:00,5.350783936485552,0.8688198838750246
4073,E26,26925489.428872023,-10863266.850602288,-5748991.71065507,525.2157318919141,-276.0585232633373,2980.95203238229,0.0018423671807569694,26607849.018,E,2021-05-06 12:10:00,11.802130644346754,1.9163408385788976
4074,E27,23774380.159218304,13177802.845138235,11727265.159111599,887.2292884276249,778.8366313404581,-2673.0015834186725,-2.649408997968e-05,23877174.357,E,2021-05-06 12:10:00,5.382054973901514,0.8738974387564936
4075,E01,1641008.2590253428,-19469266.748806894,22231624.09738806,1550.7328786412158,1605.5315798988884,1291.7239081575622,-0.0011020017323066435,27771038.235,E,2021-05-06 12:15:00,10.418435280737908,1.69166683577873
4076,E13,25713939.39051432,2379831.2245294293,14458782.400274461,-1432.2641618133084,275.7825313288237,2503.0333295042406,0.00041601890796986166,23334271.288,E,2021-05-06 12:15:00,4.09236227834671,0.6644868792409182
4077,E15,8932066.370785031,13987403.493267009,24512774.01202517,-2373.319374268407,655.1151971407392,491.8924723368061,0.0008157398900720892,24198102.375,E,2021-05-06 12:15:00,4.780882592779789,0.7762836078571453
4078,E21,17628850.3122234,-4667943.880617404,23311307.838816546,1688.5963443938786,1620.5668233033182,-952.0651889095348,-0.0006633532671571443,23967242.209,E,2021-05-06 12:15:00,4.294149074110394,0.6972514951446707
4079,E26,27069059.160843115,-10944399.120363077,-4850934.9682975635,431.9307941993647,-264.1021870449813,3005.4024779804863,0.0018423539859783664,26445842.345,E,2021-05-06 12:15:00,9.614478414395377,1.5611263916966194
4080,E27,24034701.796091728,13399723.893187534,10917441.490597777,847.548573327546,700.8149395501347,-2725.2006612381388,-2.64965498786312e-05,23960696.029,E,2021-05-06 12:15:00,4.428577382553272,0.7190789486014382
